price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_sold,Age_at_Sale,Year_since_Renovation,was_renovated
825000.0,3,2.25,2980,86636,1.0,0,0,3,9,2230,750,0,98053,47.6627,-122.003,2980,107157,30,26,26,False
665000.0,3,2.5,1730,3000,2.0,0,0,3,8,1730,0,0,98103,47.6532,-122.34,1730,1774,16,18,18,False
327500.0,4,1.75,1650,7800,1.0,0,0,3,8,1650,0,0,98058,47.4507,-122.139,1750,10400,4,46,46,False
699950.0,3,2.5,3370,36218,2.0,0,0,4,9,3370,0,0,98075,47.5855,-121.987,2980,31793,28,26,26,False
424000.0,3,2.5,2200,34680,2.0,0,0,3,9,2200,0,0,98092,47.3139,-122.116,2560,35840,28,29,29,False
657000.0,4,2.5,2180,3375,1.5,0,0,4,7,1420,760,0,98117,47.6846,-122.361,1560,3375,25,88,88,False
445000.0,3,1.75,1490,10844,1.0,0,0,3,7,1210,280,0,98008,47.6208,-122.106,2090,9944,17,40,40,False
450000.0,3,2.5,1530,762,2.0,0,0,3,8,1050,480,0,98119,47.642,-122.374,1610,1482,31,7,7,False
350000.0,3,1.0,1180,7455,1.0,0,0,4,7,1180,0,0,98034,47.7276,-122.241,1450,8154,26,50,50,False
460000.0,4,2.5,2080,17532,2.0,0,0,3,9,2080,0,0,98059,47.4835,-122.136,2550,12560,12,18,18,False
385000.0,4,2.5,3200,22651,1.0,0,0,5,8,1610,1590,0,98031,47.3931,-122.183,2030,5500,26,44,44,False
272000.0,4,2.25,1880,6160,2.0,0,0,3,7,1880,0,0,98023,47.3214,-122.347,1580,6405,4,21,21,False
535000.0,3,2.5,2510,5544,2.0,0,0,3,7,2510,0,0,98053,47.6903,-122.042,2660,5614,20,14,14,False
216500.0,2,1.0,1060,5200,1.0,0,0,3,6,1060,0,0,98042,47.3688,-122.08,910,5200,30,46,46,False
325000.0,3,2.5,2130,12245,2.0,0,0,3,8,2130,0,0,98042,47.3406,-122.057,1910,12216,25,26,26,False
420200.0,3,1.75,1320,7280,1.0,0,0,3,7,1320,0,0,98034,47.7229,-122.18,1370,7800,6,47,47,False
258000.0,3,1.75,1040,5650,1.0,0,0,5,6,1040,0,0,98178,47.5111,-122.256,1290,5650,2,63,63,False
450000.0,3,2.0,1150,4500,1.5,0,0,3,7,1150,0,1991,98103,47.6985,-122.348,1230,5400,2,97,23,True
720168.0,4,2.25,2120,3794,2.0,0,0,4,7,1420,700,0,98117,47.6893,-122.359,1420,3840,8,88,88,False
652000.0,3,2.0,2130,5000,1.5,0,0,5,7,1330,800,0,98107,47.6746,-122.362,2010,5000,2,89,89,False
569500.0,4,2.5,2340,8248,2.0,0,0,3,8,2340,0,0,98074,47.6314,-122.03,2140,9963,30,25,25,False
411000.0,4,1.75,2250,292288,1.0,0,0,4,7,2250,0,0,98042,47.3787,-122.091,1550,23798,24,52,52,False
524950.0,3,1.75,1890,3825,1.0,0,0,3,7,1290,600,0,98117,47.6831,-122.381,1320,3825,19,40,40,False
153000.0,2,1.0,1140,10152,1.0,0,0,3,6,760,380,0,98155,47.7369,-122.321,1340,10141,23,73,73,False
775000.0,3,2.5,2780,5467,2.0,0,2,3,9,2780,0,0,98126,47.5791,-122.378,2630,5000,22,14,14,False
338500.0,4,2.5,2390,6111,2.0,0,0,3,8,2390,0,0,98030,47.3677,-122.173,2520,6500,12,18,18,False
570000.0,3,1.75,2390,9000,1.0,0,0,3,8,1500,890,0,98052,47.6809,-122.113,2040,9000,1,40,40,False
653000.0,3,2.0,2680,8429,1.0,0,0,4,9,1880,800,1991,98038,47.372,-122.036,1570,8640,29,64,23,True
435000.0,2,2.5,1560,1222,2.0,0,0,3,8,1080,480,0,98122,47.604,-122.307,1560,2081,20,6,6,False
207000.0,2,1.0,1130,8160,1.0,0,0,4,6,1130,0,0,98168,47.4997,-122.317,1060,6120,26,62,62,False
540000.0,2,1.0,1120,7500,1.0,0,2,4,7,1120,0,0,98008,47.619,-122.096,3040,16940,25,43,43,False
386000.0,4,2.25,2050,9583,2.0,0,2,3,8,1770,280,0,98198,47.3978,-122.313,2230,9730,25,49,49,False
265000.0,5,2.25,2600,8075,1.5,0,0,4,8,2600,0,0,98092,47.2961,-122.188,2200,8800,27,45,45,False
250000.0,3,2.25,1050,572,2.0,0,0,3,7,740,310,0,98106,47.5549,-122.363,1260,1062,7,9,9,False
1697000.0,3,2.0,2600,6600,2.0,0,4,3,10,1930,670,2014,98122,47.6055,-122.285,2670,6270,5,45,1,True
455000.0,4,2.5,2811,7251,2.0,0,0,3,9,2811,0,0,98038,47.3686,-122.058,3040,7250,3,5,5,False
1795000.0,4,3.25,4060,13000,2.0,0,3,3,11,4060,0,0,98040,47.581,-122.246,3220,13800,27,14,14,False
759000.0,3,2.0,2260,7200,1.0,0,3,3,7,1130,1130,0,98144,47.5886,-122.288,2260,6000,30,73,73,False
970000.0,4,2.75,4430,74358,2.0,0,0,3,10,4430,0,0,98053,47.6392,-121.988,3820,80875,26,25,25,False
280000.0,1,0.0,600,24501,1.0,0,0,2,3,600,0,0,98045,47.5316,-121.749,990,22549,4,64,64,False
690000.0,3,2.25,2430,8327,1.0,0,0,4,9,1430,1000,0,98006,47.5534,-122.16,2550,10427,27,36,36,False
789900.0,3,2.5,3420,25150,1.0,0,0,4,10,1750,1670,0,98006,47.5706,-122.152,2900,19604,8,27,27,False
447500.0,2,1.0,1180,5100,1.5,0,0,3,7,1180,0,0,98103,47.6947,-122.346,980,5100,18,89,89,False
440000.0,4,2.25,2010,7575,1.0,0,0,3,7,1220,790,0,98034,47.7328,-122.2,1820,7831,13,40,40,False
278000.0,3,2.0,1230,7789,1.0,0,0,3,7,1230,0,0,98042,47.3718,-122.073,1470,8670,14,21,21,False
980000.0,5,2.5,2750,6000,1.5,0,0,3,8,1750,1000,1994,98103,47.6729,-122.334,1520,4158,14,110,20,True
245000.0,3,2.75,1300,14197,1.0,0,0,3,7,860,440,0,98030,47.3652,-122.183,1550,7596,30,18,18,False
287000.0,3,1.5,1150,11475,1.0,0,0,3,7,1150,0,0,98045,47.4629,-121.744,1640,11475,21,43,43,False
435000.0,3,1.75,2220,132858,1.0,0,0,3,7,1110,1110,0,98027,47.4853,-122.034,2130,77536,3,26,26,False
585000.0,3,2.5,2050,11690,2.0,0,0,4,9,2050,0,0,98059,47.5279,-122.161,2410,10172,15,25,25,False
616000.0,4,1.75,1700,5846,1.0,0,0,3,8,1700,0,0,98199,47.6539,-122.408,1480,5177,1,57,57,False
203000.0,3,1.75,1610,9000,1.0,0,0,4,7,1100,510,0,98092,47.3187,-122.179,1610,8000,15,37,37,False
860000.0,4,2.75,2720,3840,2.0,0,0,3,8,1790,930,2009,98107,47.6624,-122.361,1360,3880,6,95,6,True
833000.0,4,2.5,2190,12690,1.0,0,2,3,8,1170,1020,0,98033,47.6627,-122.189,2630,10843,30,42,42,False
565000.0,4,2.75,2730,6856,2.0,0,0,3,8,2730,0,0,98072,47.7739,-122.164,2520,5569,11,11,11,False
572500.0,3,2.5,2490,7589,2.0,0,0,3,9,2490,0,0,98056,47.5355,-122.179,2500,10386,12,24,24,False
254000.0,4,2.0,1510,4235,1.0,0,0,3,7,1510,0,0,98108,47.546,-122.293,1510,4268,16,59,59,False
1525000.0,4,4.25,4720,21000,3.0,0,4,5,11,4720,0,0,98177,47.7591,-122.376,3010,20000,2,44,44,False
900000.0,4,3.0,3810,217800,2.0,0,0,3,9,3810,0,0,98077,47.7696,-122.021,2580,217364,21,12,12,False
899000.0,3,2.5,1950,3730,2.0,0,0,3,9,1950,0,0,98033,47.6731,-122.199,2080,4000,26,19,19,False
560000.0,3,2.0,1300,6000,1.0,0,0,5,7,1300,0,0,98136,47.5482,-122.392,1230,6000,24,72,72,False
512500.0,3,1.75,1610,7200,1.0,0,0,3,7,1180,430,0,98007,47.5966,-122.144,1520,7973,4,39,39,False
775000.0,4,2.5,2040,5000,1.5,0,0,5,7,1180,860,0,98117,47.6786,-122.36,1540,5000,23,91,91,False
200000.0,2,1.0,700,4700,1.0,0,0,5,5,700,0,0,98056,47.4953,-122.169,960,5200,11,61,61,False
172000.0,3,1.0,970,4700,1.0,0,0,4,6,720,250,0,98106,47.5285,-122.354,1560,4600,31,71,71,False
219900.0,3,1.0,910,6000,1.0,0,0,2,6,910,0,0,98146,47.5065,-122.338,1090,6957,22,58,58,False
641200.0,3,1.0,1060,9123,1.0,0,0,3,7,1060,0,0,98004,47.6218,-122.193,1620,9121,11,62,62,False
473000.0,5,3.25,2180,7200,2.0,0,0,4,7,2180,0,0,98034,47.7078,-122.234,1840,7644,15,32,32,False
540000.0,3,1.75,2050,9580,1.0,0,0,3,8,1400,650,0,98074,47.6212,-122.038,1740,11952,1,30,30,False
295000.0,2,1.0,750,4500,1.0,0,0,3,6,750,0,0,98122,47.607,-122.297,1540,4000,4,70,70,False
370000.0,3,1.0,800,2296,1.0,0,0,4,6,800,0,0,98103,47.6546,-122.356,1480,1472,28,106,106,False
1727000.0,4,2.25,3470,8000,1.5,0,1,3,9,2360,1110,2002,98122,47.6149,-122.287,3010,8000,14,108,12,True
275000.0,3,1.5,1390,48257,1.0,0,0,3,6,1390,0,2013,98024,47.5603,-121.894,1440,45302,9,92,1,True
89000.0,3,1.0,900,4750,1.0,0,0,4,6,900,0,0,98023,47.3026,-122.363,900,3404,14,45,45,False
175000.0,2,1.75,1050,9800,1.5,0,0,4,6,1050,0,0,98019,47.7595,-121.473,1230,12726,5,39,39,False
490000.0,3,2.5,2410,11900,1.0,0,2,4,9,1600,810,0,98023,47.3384,-122.34,3090,11902,18,26,26,False
342400.0,3,2.25,1180,9630,2.0,0,0,3,7,1180,0,0,98028,47.7352,-122.232,2660,5979,15,28,28,False
345000.0,3,1.0,1140,4200,2.0,0,0,4,7,1140,0,0,98144,47.6012,-122.296,1510,4000,23,110,110,False
399000.0,2,1.0,700,3400,1.0,0,0,3,6,700,0,0,98112,47.6212,-122.296,1570,4512,25,68,68,False
550000.0,4,2.5,2060,9719,1.0,0,0,4,8,1320,740,0,98006,47.5549,-122.176,2050,9643,15,54,54,False
652450.0,3,2.25,2230,11835,1.0,0,0,5,8,1630,600,0,98006,47.563,-122.178,2190,10384,3,40,40,False
438000.0,2,2.25,1950,29347,1.0,0,0,3,8,1350,600,0,98133,47.739,-122.351,2125,7751,29,62,62,False
605000.0,3,1.75,2100,5058,1.0,0,2,3,7,1340,760,0,98126,47.5743,-122.378,1640,5000,3,74,74,False
395000.0,4,2.5,2130,11733,1.0,0,0,5,7,1330,800,0,98059,47.512,-122.16,1800,9131,29,45,45,False
449950.0,3,2.0,1880,3048,2.0,0,0,4,7,1880,0,0,98122,47.6031,-122.303,1680,3600,12,112,112,False
651100.0,4,2.5,2310,5526,2.0,0,0,3,9,2310,0,0,98074,47.6299,-122.02,2500,5769,30,12,12,False
241000.0,3,1.0,880,6050,1.0,0,0,3,6,880,0,0,98178,47.4995,-122.248,1130,6050,4,70,70,False
3418800.0,5,5.0,5450,20412,2.0,0,0,3,11,5450,0,0,98039,47.6209,-122.237,3160,17825,7,0,0,False
268500.0,2,1.5,1290,1749,1.0,0,0,3,8,660,630,0,98008,47.6118,-122.116,1860,1749,19,45,45,False
200000.0,2,1.0,1010,7200,1.0,0,0,3,6,1010,0,0,98166,47.4815,-122.339,1290,9000,23,59,59,False
400375.0,4,1.75,1690,7680,1.0,0,0,5,6,890,800,0,98126,47.5296,-122.375,1060,7680,1,68,68,False
429000.0,2,1.75,1350,6315,1.0,0,0,3,8,1350,0,0,98053,47.7141,-122.032,1665,5390,28,9,9,False
230000.0,3,1.0,680,2400,1.0,0,0,4,6,680,0,0,98144,47.5982,-122.299,1470,3600,24,111,111,False
1200000.0,4,2.25,2860,10702,2.0,0,0,3,10,2860,0,0,98004,47.6451,-122.189,2890,10572,18,33,33,False
314200.0,1,1.0,610,6000,1.0,0,0,4,5,610,0,0,98117,47.6911,-122.367,970,5000,9,97,97,False
513000.0,4,2.5,2660,8887,1.0,0,0,4,8,1880,780,0,98166,47.439,-122.342,1910,9620,23,48,48,False
535000.0,2,1.0,1390,5346,1.0,0,0,5,7,960,430,0,98118,47.5567,-122.279,1450,5040,2,107,107,False
420000.0,6,3.0,2290,6344,2.0,0,0,3,7,2290,0,0,98126,47.565,-122.37,1360,3202,5,35,35,False
345950.0,3,2.5,2110,4118,2.0,0,0,3,8,2110,0,0,98042,47.3878,-122.153,2110,4044,23,25,25,False
483500.0,3,2.0,1200,2016,1.0,0,1,4,7,600,600,0,98116,47.5811,-122.404,1730,4520,20,83,83,False
695000.0,4,2.25,2360,2500,2.0,0,3,3,8,1520,840,0,98117,47.6771,-122.358,1810,3900,8,13,13,False
295000.0,4,2.5,2350,8906,2.0,0,0,3,7,2350,0,0,98031,47.4205,-122.215,2000,8165,6,21,21,False
434975.0,3,2.25,1590,9960,1.0,0,0,3,7,1060,530,0,98155,47.7742,-122.287,1860,9760,8,39,39,False
513000.0,3,2.5,1810,4592,2.0,0,0,3,8,1810,0,0,98029,47.5764,-121.996,1810,4758,8,22,22,False
360000.0,3,1.75,1900,11407,1.0,0,0,3,8,1900,0,0,98155,47.7455,-122.294,1710,11407,23,52,52,False
234900.0,3,1.0,1250,8000,1.0,0,0,3,7,1250,0,0,98146,47.5065,-122.337,1040,6973,17,59,59,False
963000.0,4,3.5,3280,6603,2.0,0,0,3,10,3280,0,0,98027,47.5642,-122.126,3280,7333,16,7,7,False
595000.0,2,1.5,870,4800,1.0,0,0,3,7,870,0,0,98119,47.6509,-122.37,2090,4800,19,90,90,False
942500.0,4,3.25,3570,14408,2.0,0,2,3,10,3570,0,0,98065,47.536,-121.857,4100,14577,24,8,8,False
1029000.0,4,3.25,3780,11200,2.0,0,0,3,11,3780,0,0,98059,47.521,-122.15,3720,11813,5,12,12,False
350000.0,3,1.0,1190,3600,1.5,0,0,3,6,1190,0,0,98144,47.5985,-122.298,1680,3600,25,111,111,False
416500.0,4,2.0,2280,39848,2.0,0,0,4,8,2280,0,0,98070,47.5003,-122.465,1900,38472,6,23,23,False
209900.0,3,1.0,1030,60720,1.5,0,0,3,5,1030,0,0,98042,47.375,-122.166,1330,10342,16,102,102,False
802000.0,3,1.75,2870,5000,1.5,0,0,4,8,1840,1030,0,98144,47.5788,-122.292,2200,5000,22,107,107,False
230000.0,4,1.5,1520,8800,1.0,0,0,4,7,1520,0,0,98002,47.3136,-122.208,1370,8800,31,54,54,False
489000.0,3,3.0,3700,10375,2.0,0,0,3,9,3700,0,0,98188,47.4286,-122.291,2130,9132,2,32,32,False
497000.0,3,1.5,2240,28750,1.0,0,0,3,8,1620,620,0,98034,47.7137,-122.254,3200,23873,14,58,58,False
250000.0,3,2.25,1920,7738,1.0,0,0,3,8,1520,400,0,98148,47.4562,-122.33,2170,8452,2,49,49,False
925000.0,3,3.0,2560,3600,2.0,0,0,3,10,2110,450,0,98119,47.633,-122.37,2160,3600,15,20,20,False
390000.0,4,2.5,1840,15496,2.0,0,0,3,8,1840,0,0,98059,47.4683,-122.07,1840,15040,23,23,23,False
415000.0,3,2.75,2080,9600,1.0,0,0,3,7,2080,0,0,98028,47.7698,-122.238,2220,9600,10,27,27,False
785000.0,3,2.0,1600,9638,1.0,0,0,5,7,1600,0,0,98040,47.5753,-122.224,1800,11400,4,63,63,False
575000.0,3,2.0,2168,4000,1.5,0,0,3,8,2168,0,0,98105,47.6561,-122.325,1770,4000,24,107,107,False
170000.0,2,1.0,860,8636,1.0,0,0,3,6,860,0,0,98146,47.5081,-122.356,1100,8636,26,91,91,False
750000.0,4,1.75,2100,3400,1.0,0,0,5,7,1100,1000,0,98119,47.6429,-122.371,1890,3771,14,99,99,False
230000.0,3,1.0,1140,9639,1.0,0,0,4,7,1140,0,0,98001,47.3112,-122.265,1140,9639,21,48,48,False
855000.0,4,3.0,3090,35074,2.0,0,0,3,9,3090,0,0,98005,47.6359,-122.159,3120,35150,5,37,37,False
235000.0,3,1.0,1330,45738,2.0,0,0,2,6,1330,0,0,98058,47.436,-122.185,1490,24000,5,47,47,False
335000.0,2,1.0,1360,69260,1.0,0,0,4,5,1360,0,0,98065,47.5229,-121.838,1460,69260,8,77,77,False
1195000.0,5,3.0,3420,18129,2.0,0,0,3,9,2540,880,2005,98040,47.5333,-122.217,3750,16316,3,62,9,True
677000.0,4,2.0,2180,6000,1.5,0,0,3,8,2060,120,0,98144,47.5958,-122.306,1370,4500,30,88,88,False
575000.0,3,2.0,1800,5000,2.0,0,0,5,7,1600,200,0,98136,47.5447,-122.389,1640,5000,22,89,89,False
450000.0,2,1.0,1120,4590,1.0,0,0,3,7,1120,0,0,98118,47.5663,-122.285,1120,5100,18,91,91,False
817250.0,3,2.5,2980,7202,2.0,0,0,3,8,2980,0,0,98033,47.6769,-122.177,2430,7280,27,16,16,False
440000.0,4,2.25,2600,28600,1.0,0,0,3,8,1810,790,0,98072,47.7757,-122.139,2580,26950,2,46,46,False
526000.0,2,2.0,1550,2400,1.5,0,0,4,7,1550,0,0,98103,47.654,-122.346,1180,1224,7,114,114,False
762500.0,3,2.25,3330,15258,2.0,0,0,3,10,3330,0,0,98077,47.7262,-122.06,3360,14850,25,28,28,False
325000.0,4,2.5,2200,7719,2.0,0,0,3,8,2200,0,0,98030,47.3649,-122.194,2460,7348,14,15,15,False
840000.0,4,3.5,3840,85728,2.0,0,0,3,11,3840,0,0,98014,47.615,-121.954,2430,42643,10,16,16,False
377500.0,2,1.0,840,4500,1.0,0,0,3,6,840,0,0,98136,47.5441,-122.39,1300,5000,3,76,76,False
212500.0,3,1.5,1270,7128,1.0,0,0,4,6,1270,0,0,98198,47.422,-122.321,1270,7986,23,60,60,False
749400.0,4,2.5,3240,20301,2.0,0,0,3,10,3240,0,0,98052,47.719,-122.114,3010,23650,15,29,29,False
663000.0,3,2.5,2480,37843,1.5,1,3,4,8,2480,0,0,98070,47.4003,-122.422,2350,42122,26,40,40,False
1476000.0,3,2.25,4470,22518,2.0,0,2,3,9,3240,1230,2004,98006,47.574,-122.18,2930,21837,21,61,10,True
261000.0,3,1.0,1780,7800,1.0,0,0,3,7,1060,720,0,98178,47.4932,-122.263,1450,7800,15,57,57,False
515000.0,4,2.5,1850,9248,2.0,0,0,3,8,1850,0,0,98028,47.735,-122.244,2080,8711,10,18,18,False
410000.0,3,2.25,2200,16921,2.0,0,0,3,8,2200,0,0,98038,47.3727,-122.051,2060,16921,12,27,27,False
336000.0,3,2.25,2760,10160,1.0,0,0,3,8,2760,0,0,98058,47.4504,-122.15,2760,9600,8,45,45,False
440000.0,2,1.0,1090,4128,1.0,0,0,3,7,1090,0,0,98115,47.696,-122.314,1090,5413,25,67,67,False
908950.0,4,2.75,3090,6200,2.0,0,0,3,9,3090,0,0,98006,47.5538,-122.189,2890,10108,9,1,1,False
554000.0,2,1.0,820,3700,1.0,0,0,5,7,820,0,0,98040,47.588,-122.251,1750,9000,25,46,46,False
387000.0,3,2.25,1445,1606,2.0,0,0,3,7,1300,145,0,98027,47.5348,-122.072,1410,1286,9,11,11,False
268643.0,4,2.25,1810,9240,2.0,0,0,3,7,1810,0,0,98055,47.4362,-122.187,1660,9240,5,54,54,False
514000.0,3,1.75,1620,5000,1.0,0,0,3,7,920,700,0,98117,47.681,-122.372,1610,5000,21,60,60,False
420000.0,2,1.75,1060,4182,2.0,0,0,3,7,1060,0,0,98115,47.6787,-122.308,1760,4590,23,37,37,False
199000.0,3,1.75,1050,9871,1.0,0,0,5,7,1050,0,0,98042,47.3816,-122.087,1300,10794,10,46,46,False
225000.0,3,1.0,1010,15701,1.0,0,0,4,7,1010,0,0,98188,47.4518,-122.292,1260,9800,17,66,66,False
320000.0,4,2.5,2050,8424,2.0,0,0,4,8,2050,0,0,98022,47.196,-122.011,1970,8448,19,21,21,False
204995.0,2,1.0,970,8185,1.0,0,0,5,6,970,0,0,98031,47.4025,-122.201,1500,12541,23,110,110,False
376000.0,3,2.0,1540,1827,2.0,0,0,3,8,1540,0,0,98029,47.5479,-121.999,1560,2058,29,9,9,False
705000.0,4,2.75,3000,6222,2.0,0,0,3,9,3000,0,0,98029,47.5582,-122.025,3340,7222,15,10,10,False
725995.0,4,2.5,3190,7869,2.0,0,2,3,9,3190,0,0,98065,47.5317,-121.866,2630,6739,2,13,13,False
285000.0,4,2.5,1870,8190,1.0,0,0,3,7,1100,770,0,98058,47.4521,-122.161,1590,9150,26,38,38,False
285000.0,4,2.5,2200,9397,2.0,0,0,3,8,2200,0,0,98001,47.3406,-122.269,2310,9176,2,27,27,False
731000.0,4,2.5,3070,5936,2.0,0,0,3,9,3070,0,0,98075,47.5902,-121.988,3160,5936,20,9,9,False
1564350.0,4,3.75,3730,17000,2.0,0,3,4,10,2820,910,0,98040,47.5355,-122.242,3880,15550,1,29,29,False
510000.0,4,2.5,2440,10423,1.0,0,0,3,7,2440,0,1993,98034,47.725,-122.172,1990,7758,6,59,21,True
620000.0,2,1.0,990,4332,1.0,0,0,3,7,990,0,0,98103,47.6528,-122.331,1920,3420,23,105,105,False
1110000.0,3,4.0,4160,31796,2.0,0,0,3,11,4160,0,0,98053,47.6635,-122.017,4300,36192,22,26,26,False
796000.0,4,3.5,3670,4960,2.0,0,0,3,9,2870,800,0,98177,47.7022,-122.374,1520,6335,22,9,9,False
255000.0,3,1.5,910,25500,1.0,0,0,3,5,910,0,0,98188,47.4565,-122.276,1580,10019,30,71,71,False
807000.0,3,2.5,1940,4000,2.0,0,0,4,9,1940,0,0,98199,47.659,-122.398,1410,4000,28,15,15,False
315000.0,4,2.5,1780,6000,2.0,0,0,3,9,1780,0,0,98038,47.3774,-122.027,2650,6000,10,14,14,False
637000.0,3,2.25,2200,7355,2.0,0,0,4,8,2200,0,0,98052,47.7266,-122.103,2290,7868,27,29,29,False
2725000.0,4,4.25,6410,43838,2.5,0,2,4,12,5610,800,0,98144,47.5703,-122.28,2270,6630,3,108,108,False
490000.0,3,2.0,2070,10023,1.0,0,0,3,8,1220,850,0,98074,47.6492,-122.062,2130,9694,11,33,33,False
253000.0,3,1.75,2040,7281,1.0,0,0,3,7,1020,1020,0,98188,47.4681,-122.282,1740,7527,10,52,52,False
325900.0,4,2.5,2320,6270,2.0,0,0,3,8,2320,0,0,98042,47.3501,-122.14,2150,6270,8,10,10,False
425000.0,2,2.0,1440,6677,1.0,0,0,3,7,870,570,0,98118,47.5513,-122.264,2020,7642,15,62,62,False
215000.0,4,2.5,1700,6675,2.0,0,0,3,7,1700,0,0,98038,47.3638,-122.053,1570,7540,5,17,17,False
315000.0,4,2.5,1700,6675,2.0,0,0,3,7,1700,0,0,98038,47.3638,-122.053,1570,7540,8,18,18,False
724800.0,3,2.0,2050,3933,1.0,0,0,3,8,1180,870,2001,98112,47.6436,-122.303,1940,4000,16,88,13,True
295000.0,2,1.0,800,6500,1.0,0,0,4,6,800,0,0,98133,47.7621,-122.358,1220,7000,9,61,61,False
509007.0,3,1.75,1800,7620,1.0,0,0,3,8,1350,450,0,98177,47.7165,-122.361,1770,7620,16,64,64,False
306000.0,5,2.0,1460,169448,1.5,0,0,3,6,1460,0,0,98030,47.3714,-122.177,2250,6059,13,105,105,False
205000.0,3,1.75,1290,7210,1.0,0,0,3,7,1290,0,0,98023,47.2889,-122.363,1350,7509,17,30,30,False
275000.0,3,1.5,1900,9737,1.0,0,0,4,7,1200,700,0,98031,47.4125,-122.207,1670,9737,31,46,46,False
685000.0,3,1.75,1480,7000,1.0,0,2,3,8,1480,0,0,98122,47.6018,-122.291,1850,4000,6,51,51,False
465000.0,4,2.5,2090,12833,1.0,0,0,3,7,1220,870,0,98034,47.7266,-122.175,1740,11200,20,46,46,False
560000.0,4,2.25,1950,9800,1.0,0,0,3,8,1330,620,0,98033,47.666,-122.178,2170,9800,8,46,46,False
458500.0,3,1.75,1250,9605,1.0,0,0,3,7,1250,0,0,98008,47.6325,-122.121,1570,9605,23,51,51,False
354000.0,3,1.0,990,7590,1.0,0,0,3,6,990,0,0,98008,47.6228,-122.121,1100,7590,31,56,56,False
441000.0,3,2.5,2740,7923,2.0,0,0,3,9,2740,0,0,98058,47.4349,-122.105,2740,8815,13,17,17,False
194000.0,3,1.75,1260,10488,1.0,0,0,2,7,1110,150,0,98106,47.5417,-122.357,1540,9120,29,62,62,False
316500.0,4,2.5,2150,6807,2.0,0,0,4,8,2150,0,0,98031,47.4053,-122.189,1910,7240,15,23,23,False
524950.0,3,1.75,1750,3250,1.5,0,0,4,7,1230,520,0,98117,47.6807,-122.366,1480,3600,25,85,85,False
1052000.0,3,2.25,2880,6092,2.0,0,4,4,8,1920,960,0,98116,47.5878,-122.381,2880,5308,27,32,32,False
925000.0,4,2.25,2590,13894,2.0,0,0,4,9,2590,0,0,98005,47.6351,-122.165,2720,13894,12,40,40,False
780000.0,3,1.75,2430,4524,1.5,0,0,4,7,1830,600,0,98103,47.674,-122.35,1610,4100,20,90,90,False
241000.0,2,2.0,1470,3128,2.0,0,0,3,6,1470,0,0,98038,47.349,-122.021,1180,2576,19,9,9,False
519000.0,3,2.75,2020,10744,1.0,0,0,5,7,1270,750,0,98166,47.4403,-122.343,2020,11069,19,60,60,False
286000.0,2,1.0,610,4000,1.0,0,0,4,6,610,0,0,98136,47.5469,-122.391,870,5160,28,96,96,False
400000.0,3,2.0,3000,17800,1.0,0,0,3,8,1500,1500,0,98125,47.7058,-122.315,2400,8300,9,52,52,False
255000.0,2,1.0,920,43560,1.0,0,0,4,5,920,0,0,98024,47.5245,-121.931,1530,11875,9,91,91,False
152000.0,3,1.75,1070,7754,1.0,0,0,3,6,1070,0,0,98146,47.5079,-122.344,950,7740,21,62,62,False
599000.0,4,2.0,3410,15143,2.0,0,0,4,8,3410,0,1987,98052,47.6709,-122.052,2350,25936,1,42,27,True
330000.0,4,2.5,1820,3905,2.0,0,0,3,7,1820,0,0,98019,47.7346,-121.985,1820,3863,24,13,13,False
461000.0,2,1.0,1060,7193,1.0,0,0,3,7,1060,0,0,98133,47.7102,-122.356,1980,7560,19,88,88,False
620000.0,5,2.5,3070,34991,2.0,0,0,3,9,3070,0,0,98059,47.4721,-122.148,2150,19515,10,20,20,False
352500.0,4,2.5,2300,219106,1.0,0,0,4,7,1840,460,0,98038,47.4044,-121.963,2120,123710,6,56,56,False
435000.0,3,2.0,1610,6911,1.0,0,0,3,7,1260,350,0,98034,47.7188,-122.177,1630,6911,6,26,26,False
725000.0,5,2.75,2830,5310,2.0,0,0,3,9,2830,0,0,98052,47.7074,-122.101,3150,6581,16,8,8,False
300000.0,3,1.0,970,12300,1.0,0,0,3,7,970,0,0,98028,47.7335,-122.227,2040,9994,5,32,32,False
252000.0,3,2.5,1680,8284,2.0,0,0,3,7,1680,0,0,98038,47.3609,-122.048,1550,8284,11,25,25,False
464625.0,4,2.75,2040,8996,1.0,0,0,4,8,1260,780,0,98033,47.666,-122.185,2470,9180,5,40,40,False
340000.0,3,1.0,1450,9586,2.0,0,0,3,7,1450,0,0,98155,47.7443,-122.326,1500,8592,12,64,64,False
1325000.0,4,2.25,2870,6280,1.5,0,0,4,9,1980,890,0,98112,47.6329,-122.31,2370,4760,20,109,109,False
455000.0,5,2.0,1870,13970,1.0,0,0,4,7,1120,750,0,98027,47.5243,-122.042,1860,13970,6,46,46,False
495000.0,4,3.5,2490,18042,2.0,0,0,3,8,2490,0,0,98070,47.4161,-122.441,1960,21107,13,12,12,False
925000.0,4,2.5,3350,4501,2.0,0,0,3,9,2640,710,0,98117,47.688,-122.379,1000,4500,21,13,13,False
587000.0,4,2.75,3190,8737,2.0,0,0,3,9,3190,0,0,98065,47.523,-121.877,3240,7131,11,8,8,False
